id,title,author,language,caption,captionItemName,keyword,digest,status,isDisplay,readNum,createTime,updateTime,coverUrl
375,FinTax参展Token2049 K23展位,TaxDAO,1,3,,,,2,1,,2024/9/15 20:24,2024/9/15 20:57,files/20240915/b32aa08d284a46888cd6bf0f4509e4db.png
374,“避税天堂”瑞士的加密资产税收与监管制度,TaxDAO,1,1,,,,2,1,,2024/9/15 20:22,2024/9/15 20:56,files/20240915/aed97a2596d34d68b8b8995a21773e87.png
373,FinTax to Attend CAPITALX 2024 Capital Markets Conference ,TaxDAO,2,3,,,,2,1,,2024/9/11 23:12,2024/9/11 23:13,files/20240911/8c8f2127680a4530a5d780ceee86d745.png
372,FinTax将出席 CAPITALX 2024 资本市场大会,TaxDAO,1,3,,,,2,1,,2024/9/11 9:09,2024/9/11 23:13,files/20240911/523949699cb244f88acba188b6e5e9ce.png
371,币安账户为何受限？解码资产来源证明制度,TaxDAO,1,1,,,,2,1,,2024/9/11 8:49,2024/9/11 9:00,files/20240911/94a6a6088de14b9cb887c361728f69c4.png
370,双高人士、境外所得或将成个税核查重点,TaxDAO,1,1,,,,2,1,,2024/9/9 9:06,2024/9/9 9:06,files/20240909/2b6c2680310c450ca29982d67772c306.png
369,Crypto Asset Taxation and Regulatory System in "Tax Haven" Switzerland,TaxDAO,2,1,,,,1,1,,2024/9/8 22:36,2024/9/9 11:38,files/20240908/0bf455283c0347bab318801ceb196189.png
368,Double-high Individuals and Offshore Income May Become the Focus of Personal Tax Verification,TaxDAO,2,1,,,,2,1,,2024/9/8 22:31,2024/9/9 9:06,files/20240908/eda73065f1d043f0a6f1496a9eb30a32.png
367,加密企业应怎样回复美国证监会质询：来自Bitdeer的合规启示,TaxDAO,1,1,,,,2,1,,2024/9/2 9:27,2024/9/4 13:44,files/20240902/ad5049d49e97435686c03fb58f3a74ee.png
366,在市场波动中“破茧成蝶”：比特小鹿财报分析,TaxDAO,1,1,,,,2,1,,2024/9/2 9:00,2024/9/2 9:00,files/20240902/713a926e21d946f3b3d10ea2674ee286.png
365,Breaking into a butterfly amidst market volatility--analysis of Bitdeer's financial results,TaxDAO,2,1,,,,2,1,,2024/9/1 20:17,2024/9/2 9:55,files/20240902/163d94839ba04ff8a0b9f7ae24d9203b.png
364,How Crypto Firms Should Respond to SEC Interrogatories --Compliance Insights from Bitdeer,TaxDAO,2,1,,,,2,1,,2024/9/1 20:01,2024/9/2 10:17,files/20240901/a7e8844e05c94a579d21352a2b784727.png
363,BTC和ETH在美国是商品吗——从CFTC诉Ikkurty案讲起,TaxDAO,1,1,,,,2,1,,2024/8/25 20:24,2024/8/27 11:49,files/20240830/773b9b6317d949598ee0bb389b7f19d0.png
362,Are BTC and ETH Commodities in the US - From CFTC v. Ikkurty,TaxDAO,2,1,,,,2,1,,2024/8/25 15:38,2024/8/26 13:52,files/20240826/b14018d11d0c4ce0bda1f8b8a9e1d2e3.png
361,FinTax Partners with DxPool: Simplifying the Management and Reporting of Your Mining Income,TaxDAO,2,3,,,,2,1,,2024/8/23 8:57,2024/8/23 8:57,files/20240823/14e93926806c4627998ff4c31ac1d394.png
359,FinTax与DxPool达成战略合作：轻松管理申报您的挖矿收入,TaxDAO,1,3,,,,2,1,,2024/8/22 22:01,2024/8/23 9:02,files/20240829/6156004e132945e6a612c07b72591428.png
358,How to use reconciliation system to get out of tax dispute dilemma?,TaxDAO,2,1,,,,2,1,,2024/8/19 9:48,2024/8/25 20:28,files/20240819/42d281e4aaa14ebeac9b57f46b97830a.png
357,Web3企业如何利用税务和解制度解决税务争议：以FTX和MicroStrategy为例,TaxDAO,1,1,,,,2,1,,2024/8/18 11:33,2024/8/18 11:34,files/20240830/0d7b0ff6eb5447a08b24e0e797605deb.png
356,Into the "Blockchain Island" of Malta: Crypto Taxation and Regulation,TaxDAO,2,1,,,,2,1,,2024/8/12 11:18,2024/8/25 20:28,files/20240830/811c5d7e07ea48caa3f66474572399d2.png
355,与世界经济论坛一同重新审视全球加密货币监管,Conrad Eliott,1,2,,,,2,1,,2024/8/11 16:50,2024/8/11 16:50,files/20240830/40ef22438c414313bac426d4aa74ec03.png
354,走进“区块链岛”马耳他：加密税收与监管,TaxDAO,1,1,,,,2,1,,2024/8/11 16:46,2024/8/11 16:47,files/20240830/21260bee87474ee49bda69c1e9fc3ebe.png
353,Open and Regulated Swedish Cryptocurrency Tax System：Overview and outlook,TaxDAO,2,1,,,,2,1,,2024/8/7 16:00,2024/8/30 10:44,files/20240830/821cd06b08be444d99881ec712a471f7.png
352,欧盟新法律恐将让DeFi站上分叉路口,TaxDAO,1,2,,,,2,1,,2024/8/4 16:32,2024/8/4 16:32,files/20240830/470bf44c31b349a7b164c5f2ab50de49.png
351,开放而规范的瑞典加密税制：概述与展望,TaxDAO,1,1,,,,2,1,,2024/8/4 16:30,2024/8/4 16:30,files/20240830/c6baa68458f046cc8fd06b60ffb414bf.png
350,Get Started Now | FinTax Officially Supports Crypto Assets Tax ,TaxDAO,2,3,,,,2,1,,2024/8/1 19:36,2024/8/1 19:36,files/20240829/1692db9ecf624d959f29b6481e0886fd.png
349,立即体验 | FinTax 正式支持加密资产在澳大利亚的税务申报,TaxDAO,1,3,,,,2,1,,2024/8/1 19:34,2024/8/2 9:20,files/20240829/11e6447d24c840abba00cc6ff7365fbc.png
348,TaxDAO对新西兰联邦储备银行Digital cash in New Zealand咨询的回复,TaxDAO,1,3,,,,2,1,,2024/7/30 22:12,2024/7/30 22:12,files/20240830/a9051cd561a8482d91f7d4640c926e0d.png
347,Beyond the CBDC: How the New Zealand Government Taxes Cryptocurrencies,TaxDAO,2,1,,,,2,1,,2024/7/29 10:12,2024/7/29 16:38,files/20240729/40802861f536434da546242a350c2e71.png
345,TaxDAO's Response to the Reserve Bank of New Zealand consultation paper Digital cash in New Zealand ,TaxDAO,2,3,,,,2,1,,2024/7/28 19:26,2024/7/29 9:01,files/20240822/49564b78ed944d65a872892b0637d2c6.png
344,DAC 8：欧盟加密资产报告新监管框架,Chris Armstrong; Szabolcs Toth ,1,2,,,,2,1,,2024/7/28 19:08,2024/7/29 9:01,files/20240830/03010d8c1a56489d829fea6c7fa6da78.png
343,CBDC之外：新西兰政府如何对加密货币课税？,TaxDAO,1,1,,,,2,1,,2024/7/28 19:05,2024/7/29 9:01,files/20240830/7cef44be230443d1971c88241c762c15.png
341,Research on the taxation and regulatory regime of crypto assets in South Africa,TaxDAO,2,1,,,,2,1,,2024/7/22 9:41,2024/8/30 15:11,files/20240722/62eda2ecba91487d95d3e8f198711c0d.png
340,英国将于7月推出新的稳定币和加密货币法律,News Publisher,1,2,,,,2,1,,2024/7/21 19:26,2024/8/30 15:10,files/20240830/96f31152799e4032828684bd68e0b90a.png
339,南非加密资产税收与监管制度研究,TaxDAO,1,1,,,,2,1,,2024/7/21 18:29,2024/7/21 18:30,files/20240830/fcc3a9cf7dd4420b9581b3ce07d73389.png
338,The Battle of the East in the Location of Multinational Crypto Firms (III): HQ Location for Centralized Cryptocurrency Exchanges,TaxDAO,2,1,,,,2,1,,2024/7/20 18:46,2024/8/30 11:03,files/20240830/5dd931dbcb5f45adbb3806edd8224a92.png
337,USDC超越USDT：合规是稳定币占据主导地位的关键,Daniel Ramirez Escudero,1,2,,,,2,1,,2024/7/14 17:32,,files/20240714/15616f0c064742b4abd4af7680b833f2.png
336,跨国加密企业选址的东方之争（三）：中心化加密货币交易所的总部选址,TaxDAO-Ray,1,1,,,,2,1,,2024/7/14 17:30,2024/7/20 18:46,files/20240830/eea67a973deb43f39888a094a4ab9fc9.png
335,FinTax Launched Telegram Mini-App,TaxDAO,2,3,,,,2,1,,2024/7/12 9:00,2024/7/12 9:18,files/20240829/5a71324f482d4b508128aef3db787915.png
334,Canaan Technology Financial Report Analysis: How Can Mining Enterprises Survive the Bull and Bear Cycle?,TaxDAO,2,1,,,,2,1,,2024/7/11 22:54,2024/8/30 15:21,files/20240711/10efaab82c9c4213985124d4a07c7991.png
333,加密货币报税时如何确定成本基础？,Onkar Singh,1,2,,,,2,1,,2024/7/7 16:46,2024/8/30 15:12,files/20240830/cc72e87487ee44fcbaea83da873101f3.png
332,嘉楠科技财报分析：矿企如何穿越牛熊周期？,TaxDAO-Nandin WU,1,1,,,,2,1,,2024/7/7 16:42,2024/7/7 16:42,files/20240830/5db036713c90466faea4dd430d6aad0b.png
331,What taxes are involved in mining in Nigeria? Nigerian Crypto Tax Study,TaxDAO,2,1,,,,2,1,,2024/7/2 21:13,2024/7/2 21:39,files/20240702/fe7a610d800c408eb8ed056ff6ac6bdf.png
330,"About FIT21: Background, Content and Implications",TaxDAO,2,1,,,,2,1,,2024/7/2 20:40,2024/7/2 21:39,files/20240830/7b72f6d1c38347e3ba8d58b37376f818.png
329,2024年，哪些国家和地区可免缴加密税？,Sandhya Deepak,1,2,,,,2,1,,2024/6/30 19:00,2024/6/30 19:01,files/20240830/0287c01fc7404ad7b3edfcf163df3a35.png
328,在尼日利亚挖矿涉及哪些税？尼日利亚加密税研究,TaxDAO,1,1,,,,2,1,,2024/6/30 18:35,2024/6/30 19:01,files/20240830/ced4b3064d7547ada07434fe33ff077d.png
327,什么是FIT21加密货币法案——为什么它如此重要,Mensholong Lepcha,1,2,,,,2,1,,2024/6/23 18:01,2024/6/23 18:04,files/20240830/44344a16d2e544448a5874e8bd628d33.png
326,关于FIT21法案：背景、内容与影响 ,TaxDAO-Ray,1,1,,,,2,1,,2024/6/23 17:59,2024/6/23 18:07,files/20240830/07ee79037f2c43b2b08c89d602ceaf21.png
325,How does the U.S. government regulate stablecoins? Research based on the FIT21 Act and state legislation,TaxDAO,2,1,,,,2,1,,2024/6/23 15:00,2024/6/24 11:34,files/20240830/f147d93868954c18bb64bdafd9b99654.png
324,MiCA第一部分正式生效：欧盟加密资产的新起点,Romain Swertvaeger ， Clément Robert,1,2,,,,2,1,,2024/6/16 19:05,2024/8/30 15:41,files/20240830/ba6eac3490af4bd0a795108ab8d0c710.png
323,美国政府如何监管稳定币？基于FIT21法案和州立法的研究,TaxDAO-Athena,1,1,,,,2,1,,2024/6/16 19:04,2024/6/23 15:00,files/20240830/7fabd84bad79487396a038c3abde073f.png
322,FinTax Snap Launch: One-Click MetaMask Data Import,TaxDAO,2,3,,,,2,1,,2024/6/13 23:17,2024/6/14 9:15,files/20240829/404953ed88474dc399ac939e909b22ff.png
321,FinTax Snap上线：一键导入MetaMask数据,TaxDAO,1,3,,,,2,1,,2024/6/13 23:13,2024/6/13 23:17,files/20240829/825883abcc58443693c917484f560244.png
320,How do I sign up to manage a DAO? Research on DAO Registration and Governance under Delaware Corporate Law,TaxDAO,2,1,,,,2,1,,2024/6/11 12:09,2024/8/30 11:55,files/20240830/2f80b8c662a94f149deb530c18079878.png
319,链上安第斯（四） | 墨西哥加密税制与监管前沿动态分析,FinTax,1,1,,,,2,1,,2024/6/11 11:15,2024/6/11 11:18,files/20240830/4e0e4ef2895145ab82d78a6347c595c7.png
318,链上安第斯（三） | 智利加密税制现状、变革与市场前瞻,FinTax,1,1,,,,2,1,,2024/6/11 11:14,2024/6/11 11:17,files/20240830/48bdbd1978e547df8d58e5cccef80aef.png
317,What are the taxes involved in mining in Egypt? Tax research on mining enterprises,TaxDAO,2,1,,,,2,1,,2024/6/11 11:07,2024/6/11 11:11,files/20240611/f2774e1d813b492f828913fd6639a7ce.png
316,在埃及挖矿涉及哪些税？矿企税务研究,TaxDAO,1,1,,,埃及的加密税制：了解挖矿与投资税务细节，展望监管趋势。,2,1,,2024/6/9 14:59,2024/6/11 11:07,files/20240609/2b687f0421e04d32b46aec9cc5c2846c.png
315,IRS 1099-DA表格预览版：谁将申报 传递了什么监管信息？,Jason Bramwell,1,2,,,美国国税局发布1099-DA草案，加密货币经纪商须申报数字资产交易，为税务合规铺路。,2,1,,2024/6/9 14:58,2024/8/30 15:47,files/20240830/602e65c5a0684d3db0799ef714e5e40b.png
314,如何注册管理DAO？特拉华州公司法下DAO注册与治理研究,TaxDAO-Athena、Ray,1,1,,,,2,1,,2024/6/3 16:47,2024/6/11 12:09,files/20240603/e7ddc153b9c34f0984fa8d8bf8435431.png
313,Canada's adjusted capital gains tax rate: High-net-worth investors may be affected,TaxDAO,2,1,,,,2,1,,2024/6/2 23:17,2024/6/3 9:44,files/20240602/ddffa8cdd955460f83b4a7291d5b7a38.png
312,Does the DAO pay taxes? Research on legal status and tax obligation of DAO and its internal members,TaxDAO,2,1,,,,2,1,,2024/6/2 23:13,2024/6/3 9:42,files/20240602/71113862935b46acadd53cfec8187cbb.png
311,俄罗斯新法案：拟禁止个人加密货币流通 仍允许挖矿,TaxDAO,1,1,,,,2,1,,2024/5/31 18:53,2024/8/30 15:49,files/20240830/7bfcf89303f44005abeff637a3aeb92a.png
310,埃塞俄比亚：从禁止加密活动到合规监管,"Shogo Ishida, Yosuke Yoshida",1,2,,,,2,1,,2024/5/31 18:52,2024/8/30 15:50,files/20240830/db5f7635569a475fae835b6af8a25353.png
309,阿肯色州参议院批准了七项监管加密货币挖矿的可能法案,TESS VRBIN,1,2,,,,2,1,,2024/5/31 18:45,,files/20240531/cdabbf30cf444a7b8e366fd85ca82222.png
308,美国破产法庭正促进加密货币法律框架完善,"Eric Monzo, Tara Pakrouh",1,2,,,,2,1,,2024/5/26 23:18,,files/20240526/0398eb5650f5486c8815805e38d327cf.png
306,DAO要纳税吗？DAO及内部成员法律地位与税收义务研究,TaxDAO-Athena,1,1,,,,2,1,,2024/5/26 23:16,2024/6/2 23:13,files/20240526/1abcbe116c114e5ead5686c630cf4e9d.png
305,Australia: Crypto exchanges are required to provide personal data for up to 1.2 million accounts,TaxDAO,2,1,,,,2,1,,2024/5/19 18:41,2024/5/23 19:31,files/20240830/be276528109948feab4caa36ef0242df.png
304,Miners Shift to AI: New Opportunities After Bitcoin Halving?,TaxDAO,2,1,,,,2,1,,2024/5/19 18:07,2024/5/23 19:32,files/20240519/add0420fdd264213bd207211251f6986.png
303,FinTax Launches in Hong Kong:  InTax Software Fully Upgraded to FinTax,TaxDAO,2,3,,,,2,1,,2024/5/19 13:56,2024/5/19 14:05,files/20240829/2cbadde7afc74188a1ee918fc68256f1.png
302,香港加密资产报税软件首发：InTax全面升级为FinTax,TaxDAO,1,3,,,,2,1,,2024/5/19 13:54,2024/5/19 13:56,files/20240829/28ced24f6fd4475aadf9db4b6d38cd31.png
301,加拿大调整资本利得税税率：高净值投资者或受影响,TaxDAO,1,2,,,,2,1,,2024/5/19 13:50,2024/5/26 23:17,files/20240830/f066232cf30e49fb84760b1294b32393.png
300,矿企转向AI：比特币减半后的新机遇？,TaxDAO,1,1,,,,2,1,,2024/5/12 16:24,2024/5/12 16:25,files/20240512/0465a84c5afc45efb9f063024065806a.png
299,澳大利亚：加密交易所须提供多达120万个账户的个人数据,TaxDAO整理,1,2,,,,2,1,,2024/5/12 16:23,2024/5/19 18:41,files/20240830/34c23f35e3954daa87e18b46b0510f9f.png
298,法律体系与加密货币：日渐合规化的美国市场,Michael Hiltzik,1,1,,,加密货币的合规之路迎来挑战，美国立法者与司法机构在今年3月和4月都加紧了对行业的监管。,2,1,,2024/5/12 16:22,,files/20240512/e39349f6385d4356a31e8bf92a64adb3.png
297,"IRS Releases Draft 1099-DA,Analysis of the key points of the declaration",TaxDAO,2,1,,,,2,1,,2024/5/12 13:29,2024/5/12 13:33,files/20240830/8ce45b94a4784636bb02be4edc11981c.png
296,"Half a year after DAC8 was approved, how is the progress of EU crypto tax transparency?",TaxDAO,2,1,,,,2,1,,2024/5/5 21:54,2024/5/5 23:15,files/20240505/a488fb1fcf604c8c8c6ed26bc4ba13a1.png
295,Click to Subscribe | TaxDAO Cryptocurrency Compliance Policy Report and Official Telegram Channel,TaxDAO,2,3,,,,2,1,,2024/5/5 20:51,2024/8/22 11:40,files/20240830/ac231506bb7a43ad8aed4f5813198fda.png
294,点击订阅丨TaxDAO加密合规政策报告与官方Telegram频道,TaxDAO,1,3,,,,2,1,,2024/5/5 20:49,2024/5/5 20:51,files/20240830/71107a10a8a5458482db6a20fda34b47.png
293,葡萄牙2024加密税合规完整指南,Miguel Pinto Correia,1,2,,,,2,1,,2024/5/5 20:41,2024/5/5 20:42,files/20240830/8ad96075d22641e7a106a3ee0c661222.png
292,一文了解：您的加密交易有哪些纳税义务？,Crypto Hustle,1,2,,,,2,1,,2024/5/5 20:39,2024/5/5 20:43,files/20240505/229617992c6b418e894d8bf53af5267b.png
291,IRS发布1099-DA草稿，申报要点解析,TaxDAO,1,1,,,美国国税局(IRS)于4月19日发布第一个专用于数字资产交易的税务报表草案1099-DA，1099-DA表格将适用于2025年的纳税申报制度，旨在报告经纪人(Broker)交易的数字资产收益。本文就表格内容进行梳理和解读。,2,1,,2024/5/5 20:29,2024/5/5 20:31,files/20240830/1e6cb5feeaf94f929ac3041db38b3338.png
290,U.S. Accuses 'Bitcoin Jesus' Roger Ver with Tax Fraud: Stricter Cryptocurrency Tax Regulation Is a Growing Trend,TaxDAO,2,3,,,,2,1,,2024/5/1 17:31,2024/5/1 17:33,files/20240501/e0a77c0b52494718a294aa9d88c0f1dc.png
289,美国指控“比特币耶稣”逃税：加密税监管趋严已成趋势,TaxDAO,1,3,,,当地时间4月30日，“比特币耶稣”罗杰·Ver（Roger Ver）因涉嫌逃税和欺诈，涉案金额接近5000万美元而被IRS起诉。IRS于其官网公布了对Ver的起诉书，本文探讨案件基本事实、法律影响以及对加密行业可能带来的合规监管启示。,2,1,,2024/5/1 17:30,2024/5/1 17:31,files/20240830/186ca87c881140959b7a4b9576715f21.png
288,Ethiopia has become a mining hotspot Tax-related analysis of mining enterprises,TaxDAO,2,1,,,,2,1,,2024/4/29 8:38,2024/4/29 8:41,files/20240830/6197f40efb6841bca8ad2440c426f9c2.png
287,IRS：不要忽略Form 1040中的加密资产申报,Robert Wood,1,2,,,美国国税局提醒：忽视1040表格中的加密资产申报可能面临税务和法律后果。,2,1,,2024/4/28 11:26,2024/8/30 16:08,files/20240830/25bc3c2f1d354aa195b49f08b4b7fdea.png
286,DAC8获批半年，欧盟加密税收透明进展如何？,TaxDAO,1,1,,,,2,1,,2024/4/28 11:19,2024/5/5 21:54,files/20240428/2abd9b86a4cf4cf6a26bbb496b76ae4e.png
285,"Responding to the new regulations on US IIJA reporting (2): Analyzing Form 8300, how can investors declare in the future?",TaxDAO,2,1,,,,2,1,,2024/4/21 19:55,2024/4/21 19:55,files/20240422/20cae41d20864802aba65d7f87a66f35.png
284,在合规地区，如何有效管理您的加密货币税收？,Kane Pepi,1,2,,,,2,1,,2024/4/21 16:18,2024/4/21 16:19,files/20240421/c50dbbea1fc24d2b86027417380982c9.png
282,InTax has completed a new iteration of the crypto asset finance and tax management software,TaxDAO,2,3,,,,2,1,,2024/4/15 0:05,2024/4/15 1:31,files/20240830/46fd2feb390947708f6cb6f76a9f55ae.png
281,InTax加密资产财务、税务管理软件完成新一版迭代,TaxDAO,1,3,,,,2,1,,2024/4/14 18:25,2024/4/14 18:25,files/20240830/8f619e5240de406da683554f21f62a14.png
279,比特币ETF未获批，欧盟如何保持多元化加密货币投资的领先地位？,TaxDAO,1,2,,,,2,1,,2024/4/14 18:11,2024/4/14 18:19,files/20240830/f4c05043ac554c278215072bbc5ae6fd.png
278,"On-chain Andean (3) | The current situation, changes and market outlook of Chile's crypto tax system",TaxDAO,2,1,,,,2,1,,2024/4/8 22:19,2024/4/9 9:44,files/20240830/f2b82f03973e409cac6e75a94a877076.png
277,"To boost corporate financing, the Thai government has announced that investment tokens will be exempt from personal income tax",TaxDAO,2,1,,,,1,2,,2024/4/8 22:10,2024/4/8 22:10,files/20240408/80604a2fb0de4d25be94caf02adb28ae.png
276,"ETF Investment Topic (3): Australian Bitcoin ETF Dynamics, How Will Investors Pay Taxes?",TaxDAO,2,1,,,,2,1,,2024/4/8 22:02,2024/4/8 22:03,files/20240830/eb59fefdbdd64e7e9886ac562d359b34.png
275,TaxDAO Exhibits at Booth G04 at the 2024 Hong Kong Web3 Festival,TaxDAO,2,3,,,,2,1,,2024/4/5 23:11,2024/4/21 16:23,files/20240830/c86ab2c57ba849aeab6a1f9e6d805377.png
274,什么是加密资产OCO及如何使用OCO策略管控交易风险,Liza Savenko,1,2,,,,2,1,,2024/4/4 16:51,2024/4/14 17:59,files/20240404/284690ec0654496783848e905acfeac7.png
273,2024 年美国国税局 (IRS) 的加密货币洗售规则,Tynisa Gaines,1,2,,,,2,1,,2024/4/4 16:50,2024/4/14 18:00,files/20240404/4ff82529b39b407e811532f54ab52e23.png
272,埃塞俄比亚成挖矿热门 当地矿企涉税分析,TaxDAO,1,1,,,,2,1,,2024/4/4 16:49,2024/4/21 16:05,files/20240404/7bd257d45d994db384874a3cbc97a472.png
271,应对美国IIJA报告新规（二）：解析8300表格，投资者未来可如何申报？,TaxDAO,1,1,,,,2,1,,2024/4/4 16:47,2024/4/4 16:49,files/20240830/45ae6ae22a3a4be39664259e3afcd040.png
270,链上安第斯（二） | 新总统Javier Milei将如何应对加密货币？阿根廷加密税与前瞻,FinTax,1,1,,,,2,1,,2024/4/1 15:26,2024/4/21 16:23,files/20240830/e79de945fed34160b2a091818be56619.png
269,South Korea plans to establish a "virtual asset management system" to strengthen supervision,Korea Government,2,2,,,,2,1,,2024/3/31 16:00,2024/3/31 16:00,files/20240331/5983d43c0a804b8eb9feb73bdc58d434.png
268,How Can the U.S. Combat Cryptocurrency Tax Evasion?Oyster Protocole and Bruno Bullock tax evasion case,"TaxDAO-Ray, TaxDAO-Leslie",2,1,,,,2,1,,2024/3/31 15:58,2024/3/31 16:01,files/20240331/d43be62224e84edeb1d69d9e7a346569.png
267,2025年起在美国交易加密货币涉及1099-DA表格，对投资者有何影响？,Turbo Tax,1,2,,,,2,1,,2024/3/31 15:56,2024/3/31 16:02,files/20240830/a6327e70c2e0447eab37ffb097691dd5.png
266,欲促进企业融资，泰国政府宣布投资代币可免缴个人所得税,TaxDAO,1,2,,,,2,1,,2024/3/31 15:54,2024/3/31 16:02,files/20240830/48bd51800de647e7bd557f464ea1ff87.png
265,ETF投资专题（三）：澳大利亚比特币ETF动态，投资者将如何纳税？,TaxDAO,1,1,,ETF,,2,1,,2024/3/31 15:53,2024/3/31 16:03,files/20240331/ea440a9c78cf496a8bd66e37b721505e.png
264,韩国拟建立“虚拟资产管理系统”以加强监管,디지털데일리,1,2,,,,2,1,,2024/3/24 22:42,2024/3/24 22:44,files/20240324/a7484080004d4e289784f90f79d94dc4.png
263,2024 年意大利加密货币税终极指南,Tom Jarvis,1,2,,意大利,,2,1,,2024/3/23 12:44,2024/3/23 12:46,files/20240323/1a85fbbad438408eaef774d7ef5b0803.png
262,土耳其监管大转折——是否会引发 Web3 繁荣？,Nikolai Kuznetsov,1,2,,,,2,1,,2024/3/23 12:36,2024/4/14 18:24,files/20240323/20ae057ff5774a61bcd40e6b0ef1c1d1.png
261,ETF Investment Topic (2): What are the requirements for investing in Hong Kong Bitcoin ETF? How will taxes be paid?,TaxDAO,2,1,,ETF,,2,1,,2024/3/23 12:30,2024/3/24 22:42,files/20240830/c21d1f3b9d4e41f9905d2de98eb81fe6.png
260,Oyster Protocol与Bruno Block逃税案分析：美国如何打击加密货币逃税？,TaxDAO-Ray,1,1,,,,2,1,,2024/3/23 12:28,2024/3/24 22:42,files/20240410/9de7be5032744fc7995e24c116012b35.png
259,The official website of TaxDAO is now live,TaxDAO,2,3,,,,2,1,,2024/3/16 21:08,2024/3/16 21:09,files/20240318/d79b73a327db4df5bf36f53091e82586.png
258,TaxDAO官方网站正式上线,TaxDAO,1,3,,,,2,1,,2024/3/16 21:07,2024/3/16 21:08,files/20240316/883dcbf07eaf4544b71f54ec0f7e1aa4.png
257,加拿大移民加密税陷阱：加密货币可能需要缴纳离境税，如何避免？,David Rotfleisch,1,2,,,,2,1,,2024/3/16 20:41,2024/8/30 16:23,files/20240830/c2b03e5be6ea4505b0f21a222e7db5ed.png
254,美国新《数字资产反洗钱法案》提案：VASP或被视为金融机构,Mitch Eiven,1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 15:19,/wordFile/159.jpg
255,美国国税局：纳税人应继续申报所有数字资产收入,来源网络,1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 15:18,/wordFile/160.jpg
256,解析澳大利亚数字资产监管建议书：反映了哪些趋势？,Michele Levine & Jaime Lumsden,1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 15:18,/wordFile/161.jpg
241,IMF-FSB关于加密资产政策的实施路线图,Financial Stability Board,1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 15:21,/wordFile/146.jpg
242,全球加密货币法规综合指南,Nicole Willing,1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 15:21,/wordFile/147.jpg
243,前进：监管加密货币金融盘点并展望未来,Andrea Enria,1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 15:21,/wordFile/148.jpg
244,走在时代前沿：金融科技和加密货币监管的未来,World pay from FIS,1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 15:19,/wordFile/149.jpg
245,未来之路：为什么受监管的去中心化交易所是加密货币的趋势？,Anndy Lian,1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 15:19,/wordFile/150.jpg
246,拟议的数字资产监管：加密或透明,Michele Levine、Jaime Lumsden,1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 16:12,/wordFile/151.jpg
247,IMF：如何规制加密资产的风险和收益？,来源网络,1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 15:20,/wordFile/152.jpg
248,加密资产对金融稳定构成威胁吗?,Claudia Buch教授，德意志联邦银行副行长,1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 16:22,/wordFile/153.jpg
249,新的挑战：政府如何应对加密资产风险？,Financial Stability Board,1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 16:11,/wordFile/154.jpg
250,台湾将任命金融监管机构为主要加密监管机构,Betty Hou,1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 16:11,/wordFile/155.jpg
251,前进绊脚石：香港的加密货币中心梦想的障碍分析,"Matt Haldane, Dylan Butts and Xin mei Shen",1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 16:11,/wordFile/156.jpg
252,进行时：香港修订反洗钱法例以涵盖虚拟资产服务供应商,Kenneth Choy及Chloe Ip,1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 16:11,/wordFile/157.jpg
253,日本数字资产和Web3.0的“国家战略”分析,Kilpatrick Townsend & Stockton LLP,1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 16:10,/wordFile/158.jpg
220,新西兰加密资产税收分析：征税要点与处理,来源网络,1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 15:22,/wordFile/125.jpg
221,阿拉伯联合酋长国的加密资产法律及税收制度,Anshu Khanna,1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 15:23,/wordFile/126.jpg
222,要点：SEC对加密市场的监管思路分析,Adam Hayes,1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 15:23,/wordFile/127.jpg
223,Chainalysis解析：美国新加密货币税务报告法规,"Ian Andrews,Roger Brown",1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 15:23,/wordFile/128.jpg
224,提议：美国国税局应向DeFi用户提供免费纳税报告工具,Michael Bodman,1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 15:23,/wordFile/129.jpg
225,英国加密货币税收指南,来源网络,1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 15:25,/wordFile/130.jpg
226,英国税务总署发布DeFi征税的公开咨询文件,英国税务总署,1,2,,,,2,1,,2024/3/10 15:12,2024/3/10 15:25,/wordFile/131.jpg
